# Tucson June 23--Jul7, 2017 weather from airport observations to go with CAISO prices from same time period.
# Datetime Temp(F) RH (%) solar_direct (W/sf) solar_difuse (W/sf) pressure (kPA) wind (m/s)
$state_name=Arizona
$city_name=Tucson
temperature,humidity,solar_direct,solar_diffuse,pressure,wind_speed,
06:23:06:32:00,87.056,0.404,35.18333333,6.45,924.2746667,0.7
06:23:06:33:00,87.089,0.4035,35.5425,6.515,924.287,0.675
06:23:06:34:00,87.122,0.403,35.90166667,6.58,924.2993333,0.65
06:23:06:35:00,87.155,0.4025,36.26083333,6.645,924.3116667,0.625
06:23:06:36:00,87.188,0.402,36.62,6.71,924.324,0.6
06:23:06:37:00,87.221,0.4015,36.97916667,6.775,924.3363333,0.575
06:23:06:38:00,87.254,0.401,37.33833333,6.84,924.3486667,0.55
06:23:06:39:00,87.287,0.4005,37.6975,6.905,924.361,0.525
06:23:06:40:00,87.32,0.4,38.05666667,6.97,924.3733333,0.5
06:23:06:41:00,87.353,0.3995,38.41583333,7.035,924.3856667,0.475
06:23:06:42:00,87.386,0.399,38.775,7.1,924.398,0.45
06:23:06:43:00,87.419,0.3985,39.13416667,7.165,924.4103333,0.425
06:23:06:44:00,87.452,0.398,39.49333333,7.23,924.4226667,0.4
06:23:06:45:00,87.485,0.3975,39.8525,7.295,924.435,0.375
06:23:06:46:00,87.518,0.397,40.21166667,7.36,924.4473333,0.35
06:23:06:47:00,87.551,0.3965,40.57083333,7.425,924.4596667,0.325
06:23:06:48:00,87.584,0.396,40.93,7.49,924.472,0.3
06:23:06:49:00,87.617,0.3955,41.28916667,7.555,924.4843333,0.275
06:23:06:50:00,87.65,0.395,41.64833333,7.62,924.4966667,0.25
06:23:06:51:00,87.683,0.3945,42.0075,7.685,924.509,0.225
06:23:06:52:00,87.716,0.394,42.36666667,7.75,924.5213333,0.2
06:23:06:53:00,87.749,0.3935,42.72583333,7.815,924.5336667,0.175
06:23:06:54:00,87.782,0.393,43.085,7.88,924.546,0.15
06:23:06:55:00,87.815,0.3925,43.44416667,7.945,924.5583333,0.125
06:23:06:56:00,87.848,0.392,43.80333333,8.01,924.5706667,0.1
06:23:06:57:00,87.881,0.3915,44.1625,8.075,924.583,0.075
06:23:06:58:00,87.914,0.391,44.52166667,8.14,924.5953333,0.05
06:23:06:59:00,87.947,0.3905,44.88083333,8.205,924.6076667,0.025
06:23:07:00:00,87.98,0.39,45.24,8.27,924.62,0
06:23:07:01:00,88.046,0.389,45.4925,8.321,924.631,0.025
06:23:07:02:00,88.112,0.388,45.745,8.372,924.642,0.05
06:23:07:03:00,88.178,0.387,45.9975,8.423,924.653,0.075
06:23:07:04:00,88.244,0.386,46.25,8.474,924.664,0.1
06:23:07:05:00,88.31,0.385,46.5025,8.525,924.675,0.125
06:23:07:06:00,88.376,0.384,46.755,8.576,924.686,0.15
06:23:07:07:00,88.442,0.383,47.0075,8.627,924.697,0.175
06:23:07:08:00,88.508,0.382,47.26,8.678,924.708,0.2
06:23:07:09:00,88.574,0.381,47.5125,8.729,924.719,0.225
06:23:07:10:00,88.64,0.38,47.765,8.78,924.73,0.25
06:23:07:11:00,88.706,0.379,48.0175,8.831,924.741,0.275
06:23:07:12:00,88.772,0.378,48.27,8.882,924.752,0.3
06:23:07:13:00,88.838,0.377,48.5225,8.933,924.763,0.325
06:23:07:14:00,88.904,0.376,48.775,8.984,924.774,0.35
06:23:07:15:00,88.97,0.375,49.0275,9.035,924.785,0.375
06:23:07:16:00,89.036,0.374,49.28,9.086,924.796,0.4
06:23:07:17:00,89.102,0.373,49.5325,9.137,924.807,0.425
06:23:07:18:00,89.168,0.372,49.785,9.188,924.818,0.45
06:23:07:19:00,89.234,0.371,50.0375,9.239,924.829,0.475
06:23:07:20:00,89.3,0.37,50.29,9.29,924.84,0.5
06:23:07:21:00,89.366,0.369,50.5425,9.341,924.851,0.525
06:23:07:22:00,89.432,0.368,50.795,9.392,924.862,0.55
06:23:07:23:00,89.498,0.367,51.0475,9.443,924.873,0.575
06:23:07:24:00,89.564,0.366,51.3,9.494,924.884,0.6
06:23:07:25:00,89.63,0.365,51.5525,9.545,924.895,0.625
06:23:07:26:00,89.696,0.364,51.805,9.596,924.906,0.65
06:23:07:27:00,89.762,0.363,52.0575,9.647,924.917,0.675
06:23:07:28:00,89.828,0.362,52.31,9.698,924.928,0.7
06:23:07:29:00,89.894,0.361,52.5625,9.749,924.939,0.725
06:23:07:30:00,89.96,0.36,52.815,9.8,924.95,0.75
06:23:07:31:00,90.026,0.359,53.0675,9.851,924.961,0.775
06:23:07:32:00,90.092,0.358,53.32,9.902,924.972,0.8
06:23:07:33:00,90.158,0.357,53.5725,9.953,924.983,0.825
06:23:07:34:00,90.224,0.356,53.825,10.004,924.994,0.85
06:23:07:35:00,90.29,0.355,54.0775,10.055,925.005,0.875
06:23:07:36:00,90.356,0.354,54.33,10.106,925.016,0.9
06:23:07:37:00,90.422,0.353,54.5825,10.157,925.027,0.925
06:23:07:38:00,90.488,0.352,54.835,10.208,925.038,0.95
06:23:07:39:00,90.554,0.351,55.0875,10.259,925.049,0.975
06:23:07:40:00,90.62,0.35,55.34,10.31,925.06,1
06:23:07:41:00,90.686,0.349,55.5925,10.361,925.071,1.025
06:23:07:42:00,90.752,0.348,55.845,10.412,925.082,1.05
06:23:07:43:00,90.818,0.347,56.0975,10.463,925.093,1.075
06:23:07:44:00,90.884,0.346,56.35,10.514,925.104,1.1
06:23:07:45:00,90.95,0.345,56.6025,10.565,925.115,1.125
06:23:07:46:00,91.016,0.344,56.855,10.616,925.126,1.15
06:23:07:47:00,91.082,0.343,57.1075,10.667,925.137,1.175
06:23:07:48:00,91.148,0.342,57.36,10.718,925.148,1.2
06:23:07:49:00,91.214,0.341,57.6125,10.769,925.159,1.225
06:23:07:50:00,91.28,0.34,57.865,10.82,925.17,1.25
06:23:07:51:00,91.346,0.339,58.1175,10.871,925.181,1.275
06:23:07:52:00,91.412,0.338,58.37,10.922,925.192,1.3
06:23:07:53:00,91.478,0.337,58.6225,10.973,925.203,1.325
06:23:07:54:00,91.544,0.336,58.875,11.024,925.214,1.35
06:23:07:55:00,91.61,0.335,59.1275,11.075,925.225,1.375
06:23:07:56:00,91.676,0.334,59.38,11.126,925.236,1.4
06:23:07:57:00,91.742,0.333,59.6325,11.177,925.247,1.425
06:23:07:58:00,91.808,0.332,59.885,11.228,925.258,1.45
06:23:07:59:00,91.874,0.331,60.1375,11.279,925.269,1.475
06:23:08:00:00,91.94,0.33,60.39,11.33,925.28,1.5
06:23:08:01:00,92.009,0.328833333,60.52466667,11.36716667,925.2868333,1.526666667
06:23:08:02:00,92.078,0.327666667,60.65933333,11.40433333,925.2936667,1.553333333
06:23:08:03:00,92.147,0.3265,60.794,11.4415,925.3005,1.58
06:23:08:04:00,92.216,0.325333333,60.92866667,11.47866667,925.3073333,1.606666667
06:23:08:05:00,92.285,0.324166667,61.06333333,11.51583333,925.3141667,1.633333333
06:23:08:06:00,92.354,0.323,61.198,11.553,925.321,1.66
06:23:08:07:00,92.423,0.321833333,61.33266667,11.59016667,925.3278333,1.686666667
06:23:08:08:00,92.492,0.320666667,61.46733333,11.62733333,925.3346667,1.713333333
06:23:08:09:00,92.561,0.3195,61.602,11.6645,925.3415,1.74
06:23:08:10:00,92.63,0.318333333,61.73666667,11.70166667,925.3483333,1.766666667
06:23:08:11:00,92.699,0.317166667,61.87133333,11.73883333,925.3551667,1.793333333
06:23:08:12:00,92.768,0.316,62.006,11.776,925.362,1.82
06:23:08:13:00,92.837,0.314833333,62.14066667,11.81316667,925.3688333,1.846666667
06:23:08:14:00,92.906,0.313666667,62.27533333,11.85033333,925.3756667,1.873333333
06:23:08:15:00,92.975,0.3125,62.41,11.8875,925.3825,1.9
06:23:08:16:00,93.044,0.311333333,62.54466667,11.92466667,925.3893333,1.926666667
06:23:08:17:00,93.113,0.310166667,62.67933333,11.96183333,925.3961667,1.953333333
06:23:08:18:00,93.182,0.309,62.814,11.999,925.403,1.98
06:23:08:19:00,93.251,0.307833333,62.94866667,12.03616667,925.4098333,2.006666667
06:23:08:20:00,93.32,0.306666667,63.08333333,12.07333333,925.4166667,2.033333333
06:23:08:21:00,93.389,0.3055,63.218,12.1105,925.4235,2.06
06:23:08:22:00,93.458,0.304333333,63.35266667,12.14766667,925.4303333,2.086666667
06:23:08:23:00,93.527,0.303166667,63.48733333,12.18483333,925.4371667,2.113333333
06:23:08:24:00,93.596,0.302,63.622,12.222,925.444,2.14
06:23:08:25:00,93.665,0.300833333,63.75666667,12.25916667,925.4508333,2.166666667
06:23:08:26:00,93.734,0.299666667,63.89133333,12.29633333,925.4576667,2.193333333
06:23:08:27:00,93.803,0.2985,64.026,12.3335,925.4645,2.22
06:23:08:28:00,93.872,0.297333333,64.16066667,12.37066667,925.4713333,2.246666667
06:23:08:29:00,93.941,0.296166667,64.29533333,12.40783333,925.4781667,2.273333333
06:23:08:30:00,94.01,0.295,64.43,12.445,925.485,2.3
06:23:08:31:00,94.079,0.293833333,64.56466667,12.48216667,925.4918333,2.326666667
06:23:08:32:00,94.148,0.292666667,64.69933333,12.51933333,925.4986667,2.353333333
06:23:08:33:00,94.217,0.2915,64.834,12.5565,925.5055,2.38
06:23:08:34:00,94.286,0.290333333,64.96866667,12.59366667,925.5123333,2.406666667
06:23:08:35:00,94.355,0.289166667,65.10333333,12.63083333,925.5191667,2.433333333
06:23:08:36:00,94.424,0.288,65.238,12.668,925.526,2.46
06:23:08:37:00,94.493,0.286833333,65.37266667,12.70516667,925.5328333,2.486666667
06:23:08:38:00,94.562,0.285666667,65.50733333,12.74233333,925.5396667,2.513333333
06:23:08:39:00,94.631,0.2845,65.642,12.7795,925.5465,2.54
06:23:08:40:00,94.7,0.283333333,65.77666667,12.81666667,925.5533333,2.566666667
06:23:08:41:00,94.769,0.282166667,65.91133333,12.85383333,925.5601667,2.593333333
06:23:08:42:00,94.838,0.281,66.046,12.891,925.567,2.62
06:23:08:43:00,94.907,0.279833333,66.18066667,12.92816667,925.5738333,2.646666667
06:23:08:44:00,94.976,0.278666667,66.31533333,12.96533333,925.5806667,2.673333333
06:23:08:45:00,95.045,0.2775,66.45,13.0025,925.5875,2.7
06:23:08:46:00,95.114,0.276333333,66.58466667,13.03966667,925.5943333,2.726666667
06:23:08:47:00,95.183,0.275166667,66.71933333,13.07683333,925.6011667,2.753333333
06:23:08:48:00,95.252,0.274,66.854,13.114,925.608,2.78
06:23:08:49:00,95.321,0.272833333,66.98866667,13.15116667,925.6148333,2.806666667
06:23:08:50:00,95.39,0.271666667,67.12333333,13.18833333,925.6216667,2.833333333
06:23:08:51:00,95.459,0.2705,67.258,13.2255,925.6285,2.86
06:23:08:52:00,95.528,0.269333333,67.39266667,13.26266667,925.6353333,2.886666667
06:23:08:53:00,95.597,0.268166667,67.52733333,13.29983333,925.6421667,2.913333333
06:23:08:54:00,95.666,0.267,67.662,13.337,925.649,2.94
06:23:08:55:00,95.735,0.265833333,67.79666667,13.37416667,925.6558333,2.966666667
06:23:08:56:00,95.804,0.264666667,67.93133333,13.41133333,925.6626667,2.993333333
06:23:08:57:00,95.873,0.2635,68.066,13.4485,925.6695,3.02
06:23:08:58:00,95.942,0.262333333,68.20066667,13.48566667,925.6763333,3.046666667
06:23:08:59:00,96.011,0.261166667,68.33533333,13.52283333,925.6831667,3.073333333
06:23:09:00:00,96.08,0.26,68.47,13.56,925.69,3.1
06:23:09:01:00,96.146,0.259333333,68.54283333,13.591,925.6915,3.1
06:23:09:02:00,96.212,0.258666667,68.61566667,13.622,925.693,3.1
06:23:09:03:00,96.278,0.258,68.6885,13.653,925.6945,3.1
06:23:09:04:00,96.344,0.257333333,68.76133333,13.684,925.696,3.1
06:23:09:05:00,96.41,0.256666667,68.83416667,13.715,925.6975,3.1
06:23:09:06:00,96.476,0.256,68.907,13.746,925.699,3.1
06:23:09:07:00,96.542,0.255333333,68.97983333,13.777,925.7005,3.1
06:23:09:08:00,96.608,0.254666667,69.05266667,13.808,925.702,3.1
06:23:09:09:00,96.674,0.254,69.1255,13.839,925.7035,3.1
06:23:09:10:00,96.74,0.253333333,69.19833333,13.87,925.705,3.1
06:23:09:11:00,96.806,0.252666667,69.27116667,13.901,925.7065,3.1
06:23:09:12:00,96.872,0.252,69.344,13.932,925.708,3.1
06:23:09:13:00,96.938,0.251333333,69.41683333,13.963,925.7095,3.1
06:23:09:14:00,97.004,0.250666667,69.48966667,13.994,925.711,3.1
06:23:09:15:00,97.07,0.25,69.5625,14.025,925.7125,3.1
06:23:09:16:00,97.136,0.249333333,69.63533333,14.056,925.714,3.1
06:23:09:17:00,97.202,0.248666667,69.70816667,14.087,925.7155,3.1
06:23:09:18:00,97.268,0.248,69.781,14.118,925.717,3.1
06:23:09:19:00,97.334,0.247333333,69.85383333,14.149,925.7185,3.1
06:23:09:20:00,97.4,0.246666667,69.92666667,14.18,925.72,3.1
06:23:09:21:00,97.466,0.246,69.9995,14.211,925.7215,3.1
06:23:09:22:00,97.532,0.245333333,70.07233333,14.242,925.723,3.1
06:23:09:23:00,97.598,0.244666667,70.14516667,14.273,925.7245,3.1
06:23:09:24:00,97.664,0.244,70.218,14.304,925.726,3.1
06:23:09:25:00,97.73,0.243333333,70.29083333,14.335,925.7275,3.1
06:23:09:26:00,97.796,0.242666667,70.36366667,14.366,925.729,3.1
06:23:09:27:00,97.862,0.242,70.4365,14.397,925.7305,3.1
06:23:09:28:00,97.928,0.241333333,70.50933333,14.428,925.732,3.1
06:23:09:29:00,97.994,0.240666667,70.58216667,14.459,925.7335,3.1
06:23:09:30:00,98.06,0.24,70.655,14.49,925.735,3.1
06:23:09:31:00,98.126,0.239333333,70.72783333,14.521,925.7365,3.1
06:23:09:32:00,98.192,0.238666667,70.80066667,14.552,925.738,3.1
06:23:09:33:00,98.258,0.238,70.8735,14.583,925.7395,3.1
06:23:09:34:00,98.324,0.237333333,70.94633333,14.614,925.741,3.1
06:23:09:35:00,98.39,0.236666667,71.01916667,14.645,925.7425,3.1
06:23:09:36:00,98.456,0.236,71.092,14.676,925.744,3.1
06:23:09:37:00,98.522,0.235333333,71.16483333,14.707,925.7455,3.1
06:23:09:38:00,98.588,0.234666667,71.23766667,14.738,925.747,3.1
06:23:09:39:00,98.654,0.234,71.3105,14.769,925.7485,3.1
06:23:09:40:00,98.72,0.233333333,71.38333333,14.8,925.75,3.1
06:23:09:41:00,98.786,0.232666667,71.45616667,14.831,925.7515,3.1
06:23:09:42:00,98.852,0.232,71.529,14.862,925.753,3.1
06:23:09:43:00,98.918,0.231333333,71.60183333,14.893,925.7545,3.1
06:23:09:44:00,98.984,0.230666667,71.67466667,14.924,925.756,3.1
06:23:09:45:00,99.05,0.23,71.7475,14.955,925.7575,3.1
06:23:09:46:00,99.116,0.229333333,71.82033333,14.986,925.759,3.1
06:23:09:47:00,99.182,0.228666667,71.89316667,15.017,925.7605,3.1
06:23:09:48:00,99.248,0.228,71.966,15.048,925.762,3.1
06:23:09:49:00,99.314,0.227333333,72.03883333,15.079,925.7635,3.1
06:23:09:50:00,99.38,0.226666667,72.11166667,15.11,925.765,3.1
06:23:09:51:00,99.446,0.226,72.1845,15.141,925.7665,3.1
06:23:09:52:00,99.512,0.225333333,72.25733333,15.172,925.768,3.1
06:23:09:53:00,99.578,0.224666667,72.33016667,15.203,925.7695,3.1
06:23:09:54:00,99.644,0.224,72.403,15.234,925.771,3.1
06:23:09:55:00,99.71,0.223333333,72.47583333,15.265,925.7725,3.1
06:23:09:56:00,99.776,0.222666667,72.54866667,15.296,925.774,3.1
06:23:09:57:00,99.842,0.222,72.6215,15.327,925.7755,3.1
06:23:09:58:00,99.908,0.221333333,72.69433333,15.358,925.777,3.1
06:23:09:59:00,99.974,0.220666667,72.76716667,15.389,925.7785,3.1
06:23:10:00:00,100.04,0.22,72.84,15.42,925.78,3.1
06:23:10:01:00,100.04,0.22,72.89716667,15.42933333,925.78,3.1
06:23:10:02:00,100.04,0.22,72.95433333,15.43866667,925.78,3.1
06:23:10:03:00,100.04,0.22,73.0115,15.448,925.78,3.1
06:23:10:04:00,100.04,0.22,73.06866667,15.45733333,925.78,3.1
06:23:10:05:00,100.04,0.22,73.12583333,15.46666667,925.78,3.1
06:23:10:06:00,100.04,0.22,73.183,15.476,925.78,3.1
06:23:10:07:00,100.04,0.22,73.24016667,15.48533333,925.78,3.1
06:23:10:08:00,100.04,0.22,73.29733333,15.49466667,925.78,3.1
06:23:10:09:00,100.04,0.22,73.3545,15.504,925.78,3.1
06:23:10:10:00,100.04,0.22,73.41166667,15.51333333,925.78,3.1
06:23:10:11:00,100.04,0.22,73.46883333,15.52266667,925.78,3.1
06:23:10:12:00,100.04,0.22,73.526,15.532,925.78,3.1
06:23:10:13:00,100.04,0.22,73.58316667,15.54133333,925.78,3.1
06:23:10:14:00,100.04,0.22,73.64033333,15.55066667,925.78,3.1
06:23:10:15:00,100.04,0.22,73.6975,15.56,925.78,3.1
06:23:10:16:00,100.04,0.22,73.75466667,15.56933333,925.78,3.1
06:23:10:17:00,100.04,0.22,73.81183333,15.57866667,925.78,3.1
06:23:10:18:00,100.04,0.22,73.869,15.588,925.78,3.1
06:23:10:19:00,100.04,0.22,73.92616667,15.59733333,925.78,3.1
06:23:10:20:00,100.04,0.22,73.98333333,15.60666667,925.78,3.1
06:23:10:21:00,100.04,0.22,74.0405,15.616,925.78,3.1
06:23:10:22:00,100.04,0.22,74.09766667,15.62533333,925.78,3.1
06:23:10:23:00,100.04,0.22,74.15483333,15.63466667,925.78,3.1
06:23:10:24:00,100.04,0.22,74.212,15.644,925.78,3.1
06:23:10:25:00,100.04,0.22,74.26916667,15.65333333,925.78,3.1
06:23:10:26:00,100.04,0.22,74.32633333,15.66266667,925.78,3.1
06:23:10:27:00,100.04,0.22,74.3835,15.672,925.78,3.1
06:23:10:28:00,100.04,0.22,74.44066667,15.68133333,925.78,3.1
06:23:10:29:00,100.04,0.22,74.49783333,15.69066667,925.78,3.1
06:23:10:30:00,100.04,0.22,74.555,15.7,925.78,3.1
06:23:10:31:00,100.04,0.22,74.61216667,15.70933333,925.78,3.1
06:23:10:32:00,100.04,0.22,74.66933333,15.71866667,925.78,3.1
06:23:10:33:00,100.04,0.22,74.7265,15.728,925.78,3.1
06:23:10:34:00,100.04,0.22,74.78366667,15.73733333,925.78,3.1
06:23:10:35:00,100.04,0.22,74.84083333,15.74666667,925.78,3.1
06:23:10:36:00,100.04,0.22,74.898,15.756,925.78,3.1
06:23:10:37:00,100.04,0.22,74.95516667,15.76533333,925.78,3.1
06:23:10:38:00,100.04,0.22,75.01233333,15.77466667,925.78,3.1
06:23:10:39:00,100.04,0.22,75.0695,15.784,925.78,3.1
06:23:10:40:00,100.04,0.22,75.12666667,15.79333333,925.78,3.1
06:23:10:41:00,100.04,0.22,75.18383333,15.80266667,925.78,3.1
06:23:10:42:00,100.04,0.22,75.241,15.812,925.78,3.1
06:23:10:43:00,100.04,0.22,75.29816667,15.82133333,925.78,3.1
06:23:10:44:00,100.04,0.22,75.35533333,15.83066667,925.78,3.1
06:23:10:45:00,100.04,0.22,75.4125,15.84,925.78,3.1
06:23:10:46:00,100.04,0.22,75.46966667,15.84933333,925.78,3.1
06:23:10:47:00,100.04,0.22,75.52683333,15.85866667,925.78,3.1
06:23:10:48:00,100.04,0.22,75.584,15.868,925.78,3.1
06:23:10:49:00,100.04,0.22,75.64116667,15.87733333,925.78,3.1
06:23:10:50:00,100.04,0.22,75.69833333,15.88666667,925.78,3.1
06:23:10:51:00,100.04,0.22,75.7555,15.896,925.78,3.1
06:23:10:52:00,100.04,0.22,75.81266667,15.90533333,925.78,3.1
06:23:10:53:00,100.04,0.22,75.86983333,15.91466667,925.78,3.1
06:23:10:54:00,100.04,0.22,75.927,15.924,925.78,3.1
06:23:10:55:00,100.04,0.22,75.98416667,15.93333333,925.78,3.1
06:23:10:56:00,100.04,0.22,76.04133333,15.94266667,925.78,3.1
06:23:10:57:00,100.04,0.22,76.0985,15.952,925.78,3.1
06:23:10:58:00,100.04,0.22,76.15566667,15.96133333,925.78,3.1
06:23:10:59:00,100.04,0.22,76.21283333,15.97066667,925.78,3.1
06:23:11:00:00,100.04,0.22,76.27,15.98,925.78,3.1
06:23:11:01:00,100.106,0.218666667,76.287,15.98933333,925.7738333,3.125
06:23:11:02:00,100.172,0.217333333,76.304,15.99866667,925.7676667,3.15
06:23:11:03:00,100.238,0.216,76.321,16.008,925.7615,3.175
06:23:11:04:00,100.304,0.214666667,76.338,16.01733333,925.7553333,3.2
06:23:11:05:00,100.37,0.213333333,76.355,16.02666667,925.7491667,3.225
06:23:11:06:00,100.436,0.212,76.372,16.036,925.743,3.25
06:23:11:07:00,100.502,0.210666667,76.389,16.04533333,925.7368333,3.275
06:23:11:08:00,100.568,0.209333333,76.406,16.05466667,925.7306667,3.3
06:23:11:09:00,100.634,0.208,76.423,16.064,925.7245,3.325
06:23:11:10:00,100.7,0.206666667,76.44,16.07333333,925.7183333,3.35
06:23:11:11:00,100.766,0.205333333,76.457,16.08266667,925.7121667,3.375
06:23:11:12:00,100.832,0.204,76.474,16.092,925.706,3.4
06:23:11:13:00,100.898,0.202666667,76.491,16.10133333,925.6998333,3.425
06:23:11:14:00,100.964,0.201333333,76.508,16.11066667,925.6936667,3.45
06:23:11:15:00,101.03,0.2,76.525,16.12,925.6875,3.475
06:23:11:16:00,101.096,0.198666667,76.542,16.12933333,925.6813333,3.5
06:23:11:17:00,101.162,0.197333333,76.559,16.13866667,925.6751667,3.525
06:23:11:18:00,101.228,0.196,76.576,16.148,925.669,3.55
06:23:11:19:00,101.294,0.194666667,76.593,16.15733333,925.6628333,3.575
06:23:11:20:00,101.36,0.193333333,76.61,16.16666667,925.6566667,3.6
06:23:11:21:00,101.426,0.192,76.627,16.176,925.6505,3.625
06:23:11:22:00,101.492,0.190666667,76.644,16.18533333,925.6443333,3.65
06:23:11:23:00,101.558,0.189333333,76.661,16.19466667,925.6381667,3.675
06:23:11:24:00,101.624,0.188,76.678,16.204,925.632,3.7
06:23:11:25:00,101.69,0.186666667,76.695,16.21333333,925.6258333,3.725
06:23:11:26:00,101.756,0.185333333,76.712,16.22266667,925.6196667,3.75
06:23:11:27:00,101.822,0.184,76.729,16.232,925.6135,3.775
06:23:11:28:00,101.888,0.182666667,76.746,16.24133333,925.6073333,3.8
06:23:11:29:00,101.954,0.181333333,76.763,16.25066667,925.6011667,3.825
06:23:11:30:00,102.02,0.18,76.78,16.26,925.595,3.85
06:23:11:31:00,102.086,0.178666667,76.797,16.26933333,925.5888333,3.875
06:23:11:32:00,102.152,0.177333333,76.814,16.27866667,925.5826667,3.9
06:23:11:33:00,102.218,0.176,76.831,16.288,925.5765,3.925
06:23:11:34:00,102.284,0.174666667,76.848,16.29733333,925.5703333,3.95
06:23:11:35:00,102.35,0.173333333,76.865,16.30666667,925.5641667,3.975
06:23:11:36:00,102.416,0.172,76.882,16.316,925.558,4
06:23:11:37:00,102.482,0.170666667,76.899,16.32533333,925.5518333,4.025
06:23:11:38:00,102.548,0.169333333,76.916,16.33466667,925.5456667,4.05
06:23:11:39:00,102.614,0.168,76.933,16.344,925.5395,4.075
06:23:11:40:00,102.68,0.166666667,76.95,16.35333333,925.5333333,4.1
06:23:11:41:00,102.746,0.165333333,76.967,16.36266667,925.5271667,4.125
06:23:11:42:00,102.812,0.164,76.984,16.372,925.521,4.15
06:23:11:43:00,102.878,0.162666667,77.001,16.38133333,925.5148333,4.175
06:23:11:44:00,102.944,0.161333333,77.018,16.39066667,925.5086667,4.2
06:23:11:45:00,103.01,0.16,77.035,16.4,925.5025,4.225
06:23:11:46:00,103.076,0.158666667,77.052,16.40933333,925.4963333,4.25
06:23:11:47:00,103.142,0.157333333,77.069,16.41866667,925.4901667,4.275
06:23:11:48:00,103.208,0.156,77.086,16.428,925.484,4.3
06:23:11:49:00,103.274,0.154666667,77.103,16.43733333,925.4778333,4.325
06:23:11:50:00,103.34,0.153333333,77.12,16.44666667,925.4716667,4.35
06:23:11:51:00,103.406,0.152,77.137,16.456,925.4655,4.375
06:23:11:52:00,103.472,0.150666667,77.154,16.46533333,925.4593333,4.4
06:23:11:53:00,103.538,0.149333333,77.171,16.47466667,925.4531667,4.425
06:23:11:54:00,103.604,0.148,77.188,16.484,925.447,4.45
06:23:11:55:00,103.67,0.146666667,77.205,16.49333333,925.4408333,4.475
06:23:11:56:00,103.736,0.145333333,77.222,16.50266667,925.4346667,4.5
06:23:11:57:00,103.802,0.144,77.239,16.512,925.4285,4.525
06:23:11:58:00,103.868,0.142666667,77.256,16.52133333,925.4223333,4.55
06:23:11:59:00,103.934,0.141333333,77.273,16.53066667,925.4161667,4.575
06:23:12:00:00,104,0.14,77.29,16.54,925.41,4.6
06:23:12:01:00,104.051,0.139666667,77.28233333,16.54466667,925.4046667,4.626666667
06:23:12:02:00,104.102,0.139333333,77.27466667,16.54933333,925.3993333,4.653333333
06:23:12:03:00,104.153,0.139,77.267,16.554,925.394,4.68
06:23:12:04:00,104.204,0.138666667,77.25933333,16.55866667,925.3886667,4.706666667
06:23:12:05:00,104.255,0.138333333,77.25166667,16.56333333,925.3833333,4.733333333
06:23:12:06:00,104.306,0.138,77.244,16.568,925.378,4.76
06:23:12:07:00,104.357,0.137666667,77.23633333,16.57266667,925.3726667,4.786666667
06:23:12:08:00,104.408,0.137333333,77.22866667,16.57733333,925.3673333,4.813333333
06:23:12:09:00,104.459,0.137,77.221,16.582,925.362,4.84
06:23:12:10:00,104.51,0.136666667,77.21333333,16.58666667,925.3566667,4.866666667
06:23:12:11:00,104.561,0.136333333,77.20566667,16.59133333,925.3513333,4.893333333
06:23:12:12:00,104.612,0.136,77.198,16.596,925.346,4.92
06:23:12:13:00,104.663,0.135666667,77.19033333,16.60066667,925.3406667,4.946666667
06:23:12:14:00,104.714,0.135333333,77.18266667,16.60533333,925.3353333,4.973333333
06:23:12:15:00,104.765,0.135,77.175,16.61,925.33,5
06:23:12:16:00,104.816,0.134666667,77.16733333,16.61466667,925.3246667,5.026666667
06:23:12:17:00,104.867,0.134333333,77.15966667,16.61933333,925.3193333,5.053333333
06:23:12:18:00,104.918,0.134,77.152,16.624,925.314,5.08
06:23:12:19:00,104.969,0.133666667,77.14433333,16.62866667,925.3086667,5.106666667
06:23:12:20:00,105.02,0.133333333,77.13666667,16.63333333,925.3033333,5.133333333
06:23:12:21:00,105.071,0.133,77.129,16.638,925.298,5.16
06:23:12:22:00,105.122,0.132666667,77.12133333,16.64266667,925.2926667,5.186666667
